lang_code,timeConsumedMillis,mem_kb,rating,time_per_rating,target
4,1374,42400,3100.0,0.4432258064516129,1
4,249,52500,2800.0,0.08892857142857143,1
4,61,0,2400.0,0.025416666666666667,0
4,46,0,2400.0,0.019166666666666665,0
4,390,32700,2300.0,0.16956521739130434,1
4,109,100,1400.0,0.07785714285714286,1
4,811,58600,3200.0,0.2534375,1
4,327,300,3200.0,0.1021875,1
4,530,33800,3100.0,0.17096774193548386,1
4,46,0,3100.0,0.014838709677419355,0
4,77,100,2400.0,0.03208333333333333,1
4,171,100,2000.0,0.0855,1
4,265,700,1700.0,0.15588235294117647,1
4,124,100,1100.0,0.11272727272727273,1
4,77,0,800.0,0.09625,1
4,140,37200,3500.0,0.04,1
4,31,0,3500.0,0.008857142857142857,0
4,46,0,3500.0,0.013142857142857144,0
4,139,45500,2600.0,0.05346153846153846,1
4,406,45100,2900.0,0.14,1
4,203,100,2400.0,0.08458333333333333,1
4,93,100,1600.0,0.058125,1
4,609,24100,1400.0,0.435,1
4,78,0,1100.0,0.07090909090909091,1
4,77,0,800.0,0.09625,1
4,264,168500,3500.0,0.07542857142857143,1
4,327,168500,3500.0,0.09342857142857143,1
4,390,234800,3500.0,0.11142857142857143,1
4,124,22600,3200.0,0.03875,1
4,140,8100,1900.0,0.07368421052631578,1
4,125,4100,2300.0,0.05434782608695652,1
4,593,58500,3100.0,0.19129032258064516,1
4,358,100,2200.0,0.16272727272727272,1
4,139,100,1700.0,0.08176470588235295,1
4,2500,0,3500.0,0.7142857142857143,0
4,2500,0,3500.0,0.7142857142857143,0
4,1671,0,3500.0,0.4774285714285714,0
4,250,100,3500.0,0.07142857142857142,0
4,108,0,3500.0,0.030857142857142857,0
4,77,0,3500.0,0.022,0
4,77,0,3500.0,0.022,0
4,718,11800,3300.0,0.2175757575757576,1
4,718,6800,3100.0,0.23161290322580644,1
4,718,6100,3100.0,0.23161290322580644,0
4,124,4000,2700.0,0.045925925925925926,1
4,108,4000,2300.0,0.04695652173913043,1
4,46,0,2300.0,0.02,0
4,171,0,1900.0,0.09,1
4,171,4000,1500.0,0.114,1
4,93,900,3100.0,0.03,1
4,531,37000,2800.0,0.18964285714285714,1
4,187,16000,2800.0,0.06678571428571428,0
4,139,132800,3100.0,0.044838709677419354,1
4,608,212000,3000.0,0.20266666666666666,1
4,30,0,3000.0,0.01,0
4,2000,200900,3000.0,0.6666666666666666,0
4,2000,201000,3000.0,0.6666666666666666,0
4,2000,201300,3000.0,0.6666666666666666,0
4,77,100,2700.0,0.02851851851851852,1
4,546,0,2000.0,0.273,1
4,93,6400,1900.0,0.04894736842105263,1
4,218,0,2100.0,0.10380952380952381,1
4,62,100,2300.0,0.026956521739130435,1
4,6000,10800,2700.0,2.2222222222222223,0
4,6000,10600,2700.0,2.2222222222222223,0
4,6000,401400,2700.0,2.2222222222222223,0
4,30,0,2700.0,0.011111111111111112,0
4,6000,776300,2700.0,2.2222222222222223,0
4,156,5500,2500.0,0.0624,1
4,93,5800,1800.0,0.051666666666666666,1
4,46,0,1800.0,0.025555555555555557,0
4,561,2300,2600.0,0.21576923076923077,1
4,140,2200,1700.0,0.08235294117647059,1
4,108,100,1100.0,0.09818181818181818,1
4,109,0,1100.0,0.09909090909090909,0
4,77,100,1100.0,0.07,0
4,61,100,800.0,0.07625,1
4,0,0,2500.0,0.0,0
4,0,0,2500.0,0.0,0
4,234,100,1200.0,0.195,1
4,77,0,900.0,0.08555555555555555,1
4,61,0,800.0,0.07625,1
4,2046,115500,3300.0,0.62,1
4,577,100,2900.0,0.1989655172413793,1
4,764,100,2400.0,0.31833333333333336,1
4,139,5700,1900.0,0.0731578947368421,1
4,140,100,2300.0,0.06086956521739131,1
4,46,0,1900.0,0.024210526315789474,0
4,109,0,1400.0,0.07785714285714286,1
4,1437,123500,3000.0,0.479,1
4,3015,0,3500.0,0.8614285714285714,1
4,109,0,2900.0,0.037586206896551726,1
4,733,101500,2000.0,0.3665,1
4,437,41400,2200.0,0.19863636363636364,1
4,374,18500,2200.0,0.17,0
4,77,0,1200.0,0.06416666666666666,1
4,124,0,900.0,0.13777777777777778,1
4,31,0,800.0,0.03875,1
4,77,100,3500.0,0.022,1
4,31,0,3500.0,0.008857142857142857,0
4,671,0,2900.0,0.2313793103448276,1
4,1374,46100,3500.0,0.39257142857142857,1
4,62,3100,2100.0,0.029523809523809525,1
4,702,700,2000.0,0.351,1
4,249,8100,1600.0,0.155625,1
4,93,100,1600.0,0.058125,1
4,93,0,1100.0,0.08454545454545455,1
4,61,0,800.0,0.07625,1
4,46,0,800.0,0.0575,0
4,62,0,3500.0,0.017714285714285714,0
4,749,184200,3000.0,0.24966666666666668,1
4,812,264100,2500.0,0.3248,1
4,827,263000,2300.0,0.35956521739130437,1
4,546,72300,2000.0,0.273,1
4,62,0,1500.0,0.04133333333333333,1
4,124,2500,1000.0,0.124,1
4,46,0,800.0,0.0575,1
4,140,27900,1900.0,0.07368421052631578,1
4,1452,113900,2100.0,0.6914285714285714,1
4,406,0,1900.0,0.21368421052631578,1
4,140,0,1900.0,0.07368421052631578,0
4,109,12200,1700.0,0.06411764705882353,1
4,4000,0,1900.0,2.1052631578947367,0
4,46,0,1300.0,0.03538461538461538,1
4,46,100,800.0,0.0575,1
4,93,0,1100.0,0.08454545454545455,1
4,46,0,800.0,0.0575,1
4,31,0,800.0,0.03875,1
4,187,14100,1900.0,0.09842105263157895,1
4,250,12100,1700.0,0.14705882352941177,1
4,77,800,1500.0,0.051333333333333335,1
4,62,0,1300.0,0.047692307692307694,1
4,62,100,1200.0,0.051666666666666666,1
4,62,0,1100.0,0.056363636363636366,1
4,31,0,800.0,0.03875,1
4,187,6300,3500.0,0.05342857142857143,1
4,171,0,3500.0,0.048857142857142856,0
4,2140,154900,3300.0,0.6484848484848484,1
4,3171,230500,3300.0,0.9609090909090909,0
4,311,3100,2800.0,0.11107142857142857,1
4,328,3800,2500.0,0.1312,1
4,93,300,2200.0,0.042272727272727274,1
4,218,10100,1600.0,0.13625,1
4,218,42900,1400.0,0.15571428571428572,1
4,46,0,1400.0,0.032857142857142856,0
4,46,0,1400.0,0.032857142857142856,0
4,93,0,1000.0,0.093,1
4,561,100,800.0,0.70125,1
4,77,100,3500.0,0.022,1
4,93,100,3500.0,0.026571428571428572,1
4,3703,222600,3200.0,1.1571875,1
5,0,0,3200.0,0.0,0
4,656,22400,2800.0,0.2342857142857143,1
4,77,300,2200.0,0.035,1
4,124,100,1700.0,0.07294117647058823,1
4,577,100,1800.0,0.32055555555555554,1
4,2000,100,1800.0,1.1111111111111112,0
4,593,100,1200.0,0.49416666666666664,1
4,62,100,1000.0,0.062,1
4,46,0,800.0,0.0575,1
4,1671,119900,2000.0,0.8355,1
4,108,0,1600.0,0.0675,1
4,530,1300,2100.0,0.2523809523809524,1
4,15,0,1600.0,0.009375,0
4,249,9700,1300.0,0.19153846153846155,1
4,46,0,1000.0,0.046,1
4,77,100,800.0,0.09625,1
4,62,0,800.0,0.0775,1
4,202,100,2800.0,0.07214285714285715,1
4,328,45300,2100.0,0.15619047619047619,1
4,327,4200,1700.0,0.1923529411764706,1
4,93,100,1300.0,0.07153846153846154,1
4,109,0,900.0,0.12111111111111111,1
4,46,0,800.0,0.0575,1
4,171,100,2200.0,0.07772727272727273,1
4,62,100,1900.0,0.03263157894736842,1
4,125,600,1600.0,0.078125,1
4,109,0,1600.0,0.068125,0
4,77,100,1300.0,0.05923076923076923,1
4,186,100,1100.0,0.1690909090909091,1
4,108,100,800.0,0.135,1
4,46,0,800.0,0.0575,1
4,562,100,2700.0,0.20814814814814814,1
4,46,0,2700.0,0.017037037037037038,0
4,62,0,2700.0,0.022962962962962963,0
4,577,100,1900.0,0.3036842105263158,1
4,343,43200,2500.0,0.1372,1
4,452,43200,2600.0,0.17384615384615384,1
4,77,1100,1800.0,0.042777777777777776,1
4,124,100,1300.0,0.09538461538461539,1
4,46,100,800.0,0.0575,1
4,640,24000,2800.0,0.22857142857142856,1
4,140,91200,2500.0,0.056,1
4,139,18900,2500.0,0.0556,1
4,108,3800,2300.0,0.04695652173913043,1
4,437,29200,1900.0,0.23,1
4,249,29200,1300.0,0.19153846153846155,1
4,140,100,1200.0,0.11666666666666667,1
4,124,0,800.0,0.155,1
5,3280,43300,2900.0,1.1310344827586207,1
5,3530,43400,2900.0,1.217241379310345,1
4,3343,42700,2900.0,1.1527586206896552,1
4,3171,42700,2900.0,1.093448275862069,1
4,3765,40200,2900.0,1.2982758620689656,1
4,671,100,2000.0,0.3355,1
4,249,4600,1800.0,0.13833333333333334,1
4,312,100,1400.0,0.22285714285714286,1
4,92,100,1200.0,0.07666666666666666,1
4,62,100,800.0,0.0775,1
4,1062,70100,3500.0,0.30342857142857144,1
4,1593,242800,3100.0,0.5138709677419355,1
4,561,100,2600.0,0.21576923076923077,1
4,186,100,2300.0,0.0808695652173913,1
4,983,68700,1800.0,0.5461111111111111,1
4,171,4900,1700.0,0.10058823529411764,1
4,592,204600,2200.0,0.2690909090909091,1
4,171,6300,2100.0,0.08142857142857143,1
4,77,0,1900.0,0.04052631578947368,1
4,109,0,1400.0,0.07785714285714286,1
4,93,0,1200.0,0.0775,1
4,140,0,1000.0,0.14,1
4,77,0,800.0,0.09625,1
4,46,0,800.0,0.0575,1
4,108,0,1700.0,0.06352941176470588,1
4,140,0,1500.0,0.09333333333333334,1
4,108,0,1500.0,0.072,1
4,93,0,1300.0,0.07153846153846154,1
4,77,0,1100.0,0.07,1
4,140,0,800.0,0.175,1
4,77,0,800.0,0.09625,1
4,46,0,1000.0,0.046,1
4,281,800,3300.0,0.08515151515151514,1
4,109,0,2700.0,0.04037037037037037,1
4,687,0,2200.0,0.31227272727272726,1
4,124,0,2200.0,0.056363636363636366,0
4,186,0,1900.0,0.09789473684210526,1
4,77,0,1900.0,0.04052631578947368,1
4,109,0,1300.0,0.08384615384615385,1
4,30,0,1300.0,0.023076923076923078,0
4,93,0,1100.0,0.08454545454545455,1
4,61,0,800.0,0.07625,1
4,343,23500,2900.0,0.11827586206896552,1
4,405,27800,2900.0,0.1396551724137931,1
4,0,0,2900.0,0.0,0
4,483,36000,2900.0,0.16655172413793104,1
4,2000,100,2700.0,0.7407407407407407,0
4,2000,0,2700.0,0.7407407407407407,0
4,561,0,2700.0,0.20777777777777778,1
4,0,0,2700.0,0.0,0
4,593,49400,2900.0,0.20448275862068965,1
4,280,12800,1700.0,0.16470588235294117,1
4,484,100,2700.0,0.17925925925925926,1
4,2000,0,2700.0,0.7407407407407407,0
4,2000,100,2700.0,0.7407407407407407,0
4,93,0,2300.0,0.04043478260869565,1
4,109,0,1800.0,0.06055555555555556,1
4,202,12900,1100.0,0.18363636363636363,1
4,62,0,800.0,0.0775,1
4,218,7400,2200.0,0.09909090909090909,1
4,233,8200,2200.0,0.10590909090909091,1
4,61,0,2200.0,0.02772727272727273,0
4,92,0,2200.0,0.04181818181818182,0
4,46,0,2200.0,0.02090909090909091,0
4,202,5900,2200.0,0.09181818181818181,1
4,46,0,2200.0,0.02090909090909091,0
4,328,44800,2500.0,0.1312,1
4,468,26100,2000.0,0.234,1
4,484,44100,2200.0,0.22,1
4,421,43500,2500.0,0.1684,1
4,452,35300,1800.0,0.2511111111111111,1
4,343,44100,2100.0,0.16333333333333333,1
4,218,25500,2400.0,0.09083333333333334,1
4,234,26400,2600.0,0.09,1
4,468,46700,2300.0,0.20347826086956522,1
4,4624,37200,2600.0,1.7784615384615385,1
4,46,100,2600.0,0.01769230769230769,0
4,827,22900,2200.0,0.3759090909090909,1
4,359,30700,2300.0,0.15608695652173912,1
4,842,42400,1700.0,0.49529411764705883,1
4,2562,99500,2800.0,0.915,1
4,1171,65900,2800.0,0.4182142857142857,0
4,108,0,2800.0,0.03857142857142857,0
4,140,0,2800.0,0.05,0
4,984,0,2600.0,0.37846153846153846,1
4,952,100,2500.0,0.3808,1
4,31,0,2500.0,0.0124,0
4,93,0,1800.0,0.051666666666666666,1
4,77,0,1800.0,0.042777777777777776,0
4,93,0,1500.0,0.062,1
4,93,0,1200.0,0.0775,1
4,62,0,900.0,0.06888888888888889,1
4,406,0,3500.0,0.116,1
4,406,0,3500.0,0.116,1
4,46,0,3500.0,0.013142857142857144,0
4,609,215300,2600.0,0.23423076923076924,1
4,765,39300,2500.0,0.306,1
4,171,300,2000.0,0.0855,1
4,62,0,1900.0,0.03263157894736842,1
4,93,0,1600.0,0.058125,1
4,77,0,1100.0,0.07,1
4,46,0,800.0,0.0575,1
4,1390,43500,2300.0,0.6043478260869565,1
4,1342,43500,2300.0,0.5834782608695652,0
4,546,86300,2000.0,0.273,1
4,46,0,1300.0,0.03538461538461538,1
4,62,0,900.0,0.06888888888888889,1
4,46,0,900.0,0.051111111111111114,1
4,358,0,2000.0,0.179,1
4,140,0,1900.0,0.07368421052631578,1
4,530,0,1700.0,0.31176470588235294,1
4,77,0,1200.0,0.06416666666666666,1
4,93,0,900.0,0.10333333333333333,1
4,77,0,800.0,0.09625,1
4,31,0,800.0,0.03875,1
4,374,0,1200.0,0.31166666666666665,1
4,140,0,800.0,0.175,1
4,1000,0,800.0,1.25,0
4,108,0,800.0,0.135,1
4,171,900,3500.0,0.048857142857142856,0
4,30,0,3500.0,0.008571428571428572,0
4,1031,900,3500.0,0.2945714285714286,0
4,1171,800,3500.0,0.3345714285714286,0
4,327,89700,3500.0,0.09342857142857143,1
4,218,73600,2900.0,0.07517241379310345,1
4,109,0,2900.0,0.037586206896551726,0
4,108,0,2500.0,0.0432,1
4,93,0,2600.0,0.03576923076923077,1
4,31,0,2600.0,0.011923076923076923,0
4,140,0,2000.0,0.07,1
4,187,94600,1800.0,0.10388888888888889,1
4,93,0,1200.0,0.0775,1
4,93,0,1000.0,0.093,1
4,46,0,800.0,0.0575,1
4,1000,97800,2500.0,0.4,0
4,0,0,2500.0,0.0,0
4,1000,47400,2500.0,0.4,0
4,1000,47400,2500.0,0.4,0
4,312,0,2500.0,0.1248,0
4,452,14100,2400.0,0.18833333333333332,1
4,4000,7000,2400.0,1.6666666666666667,0
4,46,0,2400.0,0.019166666666666665,0
4,30,0,2400.0,0.0125,0
4,546,8200,2400.0,0.2275,1
4,561,8200,2400.0,0.23375,1
4,46,0,2400.0,0.019166666666666665,0
4,217,2700,2400.0,0.09041666666666667,1
4,249,2700,2400.0,0.10375,1
4,202,2700,2400.0,0.08416666666666667,1
4,108,2700,2400.0,0.045,0
4,124,2700,2400.0,0.051666666666666666,0
4,109,2700,2400.0,0.04541666666666667,0
4,140,2700,2400.0,0.058333333333333334,0
4,593,1900,2300.0,0.25782608695652176,1
1,4514,127900,2400.0,1.8808333333333334,1
0,0,0,2400.0,0.0,0
0,0,0,2400.0,0.0,0
1,0,0,2400.0,0.0,0
4,4764,142300,2400.0,1.985,1
1,2280,517100,3000.0,0.76,0
1,1827,524300,3000.0,0.609,0
1,1514,524300,3000.0,0.5046666666666667,0
4,1046,524300,3000.0,0.3486666666666667,0
4,93,14400,2300.0,0.04043478260869565,1
4,514,12100,1900.0,0.27052631578947367,1
4,109,0,1400.0,0.07785714285714286,1
4,78,0,1200.0,0.065,1
4,62,0,800.0,0.0775,1
1,6000,81900,2400.0,2.5,0
0,6000,82000,2400.0,2.5,0
0,0,0,2400.0,0.0,0
4,6000,127600,2400.0,2.5,0
4,6000,253800,2400.0,2.5,0
4,249,0,2400.0,0.10375,0
4,0,0,2400.0,0.0,0
4,0,0,2400.0,0.0,0
4,0,0,2400.0,0.0,0
4,1062,51300,2800.0,0.3792857142857143,1
4,999,51300,2800.0,0.35678571428571426,1
4,968,27800,2300.0,0.42086956521739133,1
4,77,0,2300.0,0.033478260869565214,1
4,624,33600,2600.0,0.24,1
4,109,0,1700.0,0.06411764705882353,1
4,109,0,1200.0,0.09083333333333334,1
4,61,0,1200.0,0.050833333333333335,1
4,61,0,800.0,0.07625,1
4,1234,39900,2500.0,0.4936,1
4,1218,50000,2500.0,0.4872,1
4,248,33600,1700.0,0.14588235294117646,1
4,218,37500,1700.0,0.12823529411764706,1
4,312,33600,1700.0,0.18352941176470589,1
4,248,37600,1700.0,0.14588235294117646,1
4,404,73500,1700.0,0.2376470588235294,1
4,404,69600,1700.0,0.2376470588235294,1
4,92,0,1700.0,0.05411764705882353,0
4,92,0,1700.0,0.05411764705882353,0
4,436,147300,1700.0,0.2564705882352941,1
4,468,147300,1700.0,0.2752941176470588,1
4,436,151300,1700.0,0.2564705882352941,1
4,248,35700,1700.0,0.14588235294117646,1
4,437,66900,2500.0,0.1748,1
4,421,66900,2500.0,0.1684,1
4,654,72700,1700.0,0.3847058823529412,1
4,686,72700,1700.0,0.40352941176470586,0
4,467,70800,2500.0,0.1868,1
4,1452,50000,2500.0,0.5808,1
4,140,46100,2500.0,0.056,0
4,577,46100,2400.0,0.24041666666666667,1
4,1030,271400,1700.0,0.6058823529411764,0
4,874,151300,1700.0,0.5141176470588236,1
4,748,147300,1700.0,0.44,1
4,0,0,1700.0,0.0,0
4,436,35800,1700.0,0.2564705882352941,1
4,686,72700,1700.0,0.40352941176470586,1
4,842,271400,1700.0,0.49529411764705883,0
4,1310,271400,1700.0,0.7705882352941177,0
4,1030,271400,1700.0,0.6058823529411764,0
4,654,72700,1700.0,0.3847058823529412,1
4,716,72700,1700.0,0.4211764705882353,1
4,686,71900,1700.0,0.40352941176470586,1
4,686,72700,1700.0,0.40352941176470586,1
4,716,76600,1700.0,0.4211764705882353,1
4,842,72700,1700.0,0.49529411764705883,1
4,1936,80300,1700.0,1.1388235294117648,1
4,468,35000,1700.0,0.2752941176470588,0
4,390,63300,2300.0,0.16956521739130434,1
4,46,0,2300.0,0.02,0
4,421,63400,2300.0,0.18304347826086956,1
4,499,71400,2300.0,0.21695652173913044,1
4,155,9000,1900.0,0.08157894736842106,1
4,171,9000,1900.0,0.09,1
4,171,9700,1900.0,0.09,1
4,312,6600,2200.0,0.14181818181818182,1
4,124,33700,2000.0,0.062,1
4,765,256900,2200.0,0.3477272727272727,1
4,702,253000,1700.0,0.41294117647058826,1
4,249,0,2200.0,0.11318181818181818,0
4,202,0,1700.0,0.1188235294117647,0
4,62,3900,1600.0,0.03875,1
4,77,2700,900.0,0.08555555555555555,1
4,187,4000,1500.0,0.12466666666666666,1
4,62,100,1200.0,0.051666666666666666,1
4,30,0,900.0,0.03333333333333333,0
4,108,3900,1000.0,0.108,1
4,30,0,800.0,0.0375,1
4,46,0,800.0,0.0575,1
4,62,3900,3300.0,0.018787878787878787,1
4,577,9900,3200.0,0.1803125,1
4,93,3900,2500.0,0.0372,1
4,155,13200,2400.0,0.06458333333333334,1
4,62,100,2000.0,0.031,1
4,250,0,1700.0,0.14705882352941177,1
4,77,0,1700.0,0.045294117647058825,0
4,109,0,1300.0,0.08384615384615385,1
4,62,3900,1100.0,0.056363636363636366,1
4,46,0,800.0,0.0575,1
4,78,0,2600.0,0.03,1
4,61,0,2600.0,0.02346153846153846,0
4,108,12900,2300.0,0.04695652173913043,1
4,343,0,1900.0,0.18052631578947367,1
4,78,0,1100.0,0.07090909090909091,1
4,46,0,800.0,0.0575,1
4,296,64300,3500.0,0.08457142857142858,1
4,514,262100,3500.0,0.14685714285714285,0
4,3749,129800,3000.0,1.2496666666666667,1
4,311,40400,3500.0,0.08885714285714286,1
4,281,50300,3500.0,0.08028571428571428,0
4,3999,129800,3000.0,1.333,1
4,812,68900,2100.0,0.38666666666666666,1
4,374,15900,2600.0,0.14384615384615385,1
4,343,40900,1700.0,0.20176470588235293,1
4,77,0,800.0,0.09625,1
4,93,0,1200.0,0.0775,1
4,93,0,1000.0,0.093,1
13,3124,256100,3200.0,0.97625,1
14,186,0,3100.0,0.06,1
14,202,200,2600.0,0.07769230769230769,1
14,1624,17300,2400.0,0.6766666666666666,1
14,281,9800,2000.0,0.1405,1
14,202,1700,2000.0,0.101,0
14,264,1900,1900.0,0.13894736842105262,1
14,2000,38700,1900.0,1.0526315789473684,0
14,530,30100,1600.0,0.33125,1
14,218,200,1500.0,0.14533333333333334,1
13,390,5400,1400.0,0.2785714285714286,1
14,139,0,1100.0,0.12636363636363637,1
4,2108,76900,3500.0,0.6022857142857143,1
4,202,21200,3100.0,0.06516129032258064,1
4,2014,117200,2800.0,0.7192857142857143,1
4,156,0,2300.0,0.06782608695652174,1
4,296,12100,2200.0,0.13454545454545455,1
4,61,0,1400.0,0.04357142857142857,1
4,186,0,1400.0,0.13285714285714287,1
4,78,700,3000.0,0.026,1
4,62,700,3000.0,0.020666666666666667,0
4,718,42700,2400.0,0.2991666666666667,1
4,218,34200,1700.0,0.12823529411764706,1
4,46,0,1700.0,0.027058823529411764,0
4,218,8900,1900.0,0.11473684210526315,1
4,0,0,1700.0,0.0,0
4,62,0,1000.0,0.062,1
4,109,0,800.0,0.13625,1
4,109,7900,1400.0,0.07785714285714286,1
4,77,100,1800.0,0.042777777777777776,1
4,108,100,2300.0,0.04695652173913043,1
4,327,100,1900.0,0.17210526315789473,1
4,108,36300,1800.0,0.06,1
4,108,100,1700.0,0.06352941176470588,1
4,108,100,1300.0,0.08307692307692308,1
4,593,22200,1400.0,0.4235714285714286,1
4,61,0,1300.0,0.04692307692307692,0
4,108,2600,1000.0,0.108,1
4,46,0,800.0,0.0575,1
4,920,36500,2700.0,0.34074074074074073,1
4,78,6900,2800.0,0.027857142857142858,1
4,311,24000,2100.0,0.14809523809523809,1
